CustomerKey,Prefix,FirstName,LastName,BirthDate,MaritalStatus,Gender,EmailAddress,AnnualIncome,TotalChildren,EducationLevel,Occupation,HomeOwner,Full_Name,Age,Income_Bracket
12420,MR.,SPENCER,HAYES,8/20/1953,M,M,spencer25@adventure-works.com,30000,1,Bachelors,Skilled Manual,Y,SPENCER HAYES,73,Budget
12421,MR.,CAMERON,HUGHES,3/12/1953,M,M,cameron6@adventure-works.com,30000,1,Bachelors,Skilled Manual,Y,CAMERON HUGHES,73,Budget
12422,MRS.,HAILEY,EVANS,10/23/1953,M,F,hailey43@adventure-works.com,30000,1,Bachelors,Skilled Manual,Y,HAILEY EVANS,73,Budget
12423,MRS.,SARAH,THOMPSON,4/25/1954,S,F,sarah17@adventure-works.com,20000,3,Partial High School,Clerical,N,SARAH THOMPSON,72,Budget
12424,MRS.,REBECCA,MITCHELL,9/24/1954,M,F,rebecca13@adventure-works.com,30000,1,High School,Manual,Y,REBECCA MITCHELL,72,Budget
12425,MR.,BRANDON,WHITE,3/5/1954,M,M,brandon33@adventure-works.com,30000,1,High School,Clerical,Y,BRANDON WHITE,72,Budget
12426,MR.,CODY,COX,9/23/1954,M,M,cody11@adventure-works.com,40000,1,Partial College,Clerical,Y,CODY COX,72,Budget
12427,MRS.,KIMBERLY,STEWART,2/8/1954,M,F,kimberly24@adventure-works.com,40000,1,Partial College,Clerical,Y,KIMBERLY STEWART,72,Budget
12428,MR.,SEAN,MORRIS,2/7/1955,M,M,sean26@adventure-works.com,40000,1,Partial College,Clerical,Y,SEAN MORRIS,71,Budget
12429,MR.,MELVIN,BLACK,11/27/1955,M,M,melvin19@adventure-works.com,40000,1,Partial College,Clerical,Y,MELVIN BLACK,71,Budget
12431,MR.,WYATT,THOMAS,3/21/1955,M,M,wyatt11@adventure-works.com,40000,1,Partial College,Clerical,Y,WYATT THOMAS,71,Budget
12432,MR.,NATHAN,CLARK,7/25/1955,M,M,nathan53@adventure-works.com,40000,1,Partial College,Clerical,Y,NATHAN CLARK,71,Budget
12433,MR.,ANTONIO,PRICE,7/20/1955,M,M,antonio0@adventure-works.com,40000,1,Partial College,Clerical,Y,ANTONIO PRICE,71,Budget
12434,MR.,THOMAS,KUMAR,3/9/1955,M,M,thomas31@adventure-works.com,40000,1,Partial College,Clerical,Y,THOMAS KUMAR,71,Budget
12435,MRS.,CHRISTY,ZHOU,10/10/1955,M,F,christy8@adventure-works.com,40000,1,Partial College,Clerical,Y,CHRISTY ZHOU,71,Budget
12436,MR.,ALBERT,DIAZ,6/18/1955,M,M,albert5@adventure-works.com,40000,1,Partial College,Clerical,Y,ALBERT DIAZ,71,Budget
12437,MR.,JEREMY,YOUNG,6/15/1955,M,M,jeremy8@adventure-works.com,40000,1,Partial College,Clerical,Y,JEREMY YOUNG,71,Budget
12438,MRS.,BAILEY,ROGERS,10/19/1955,S,F,bailey17@adventure-works.com,80000,5,Graduate Degree,Skilled Manual,Y,BAILEY ROGERS,71,Mid-Range
12439,MRS.,MEGAN,BENNETT,5/26/1956,M,F,megan51@adventure-works.com,40000,1,Partial College,Clerical,Y,MEGAN BENNETT,70,Budget
12440,MR.,FRANCISCO,CHANDRA,10/12/1956,M,M,francisco3@adventure-works.com,40000,1,Partial College,Clerical,Y,FRANCISCO CHANDRA,70,Budget
12441,MR.,TREVOR,SIMMONS,11/21/1957,M,M,trevor15@adventure-works.com,40000,1,Partial College,Clerical,Y,TREVOR SIMMONS,69,Budget
12442,MRS.,ALLISON,RICHARDSON,8/4/1957,M,F,allison8@adventure-works.com,40000,1,Partial College,Clerical,Y,ALLISON RICHARDSON,69,Budget
12443,MR.,GARRETT,JAMES,5/22/1957,M,M,garrett3@adventure-works.com,40000,1,Partial College,Clerical,Y,GARRETT JAMES,69,Budget
12444,MRS.,MACKENZIE,PHILLIPS,4/22/1957,M,F,mackenzie28@adventure-works.com,40000,1,Partial College,Clerical,Y,MACKENZIE PHILLIPS,69,Budget
12445,MR.,CAMERON,TAYLOR,3/27/1957,M,M,cameron49@adventure-works.com,40000,1,Partial College,Clerical,Y,CAMERON TAYLOR,69,Budget
12446,,JASMINE,HALL,8/3/1957,M,NA,jasmine21@adventure-works.com,40000,1,Partial College,Clerical,Y,JASMINE HALL,69,Budget
12447,MR.,CARSON,HAYES,10/24/1957,M,M,carson22@adventure-works.com,40000,1,Partial College,Clerical,Y,CARSON HAYES,69,Budget
12448,MRS.,HAILEY,COX,5/20/1958,S,F,hailey11@adventure-works.com,60000,4,Graduate Degree,Skilled Manual,Y,HAILEY COX,68,Mid-Range
12449,MR.,DYLAN,BROWN,3/9/1958,S,M,dylan39@adventure-works.com,60000,4,Graduate Degree,Skilled Manual,Y,DYLAN BROWN,68,Mid-Range
12450,MR.,CODY,COOK,9/23/1958,M,M,cody21@adventure-works.com,60000,4,Graduate Degree,Skilled Manual,Y,CODY COOK,68,Mid-Range
12451,MRS.,ANNA,SIMMONS,8/10/1958,S,F,anna40@adventure-works.com,60000,4,Graduate Degree,Skilled Manual,Y,ANNA SIMMONS,68,Mid-Range
12452,MR.,SEAN,SANCHEZ,11/24/1958,M,M,sean25@adventure-works.com,60000,4,Graduate Degree,Skilled Manual,Y,SEAN SANCHEZ,68,Mid-Range
12453,MRS.,MADISON,BENNETT,5/10/1958,S,F,madison36@adventure-works.com,60000,4,Graduate Degree,Skilled Manual,Y,MADISON BENNETT,68,Mid-Range
12454,MR.,SAMUEL,GRIFFIN,3/2/1959,M,M,samuel20@adventure-works.com,60000,4,Graduate Degree,Skilled Manual,Y,SAMUEL GRIFFIN,67,Mid-Range
12455,MR.,BENJAMIN,LEWIS,4/10/1959,M,M,benjamin58@adventure-works.com,60000,4,Graduate Degree,Skilled Manual,Y,BENJAMIN LEWIS,67,Mid-Range
12456,MR.,THOMAS,CHEN,8/16/1959,M,M,thomas28@adventure-works.com,60000,4,Graduate Degree,Skilled Manual,Y,THOMAS CHEN,67,Mid-Range
12457,MRS.,MISTY,RAI,9/2/1959,S,F,misty19@adventure-works.com,60000,4,Graduate Degree,Skilled Manual,Y,MISTY RAI,67,Mid-Range
12458,MRS.,VERONICA,SANCHEZ,5/27/1968,M,F,veronica22@adventure-works.com,30000,1,Bachelors,Clerical,Y,VERONICA SANCHEZ,58,Budget
12459,MRS.,STEFANIE,RODRIGUEZ,9/13/1968,S,F,stefanie17@adventure-works.com,30000,1,Bachelors,Clerical,N,STEFANIE RODRIGUEZ,58,Budget
12460,MRS.,DOMINIQUE,MALHOTRA,11/23/1968,S,F,dominique4@adventure-works.com,30000,1,Bachelors,Clerical,N,DOMINIQUE MALHOTRA,58,Budget
12461,MS.,RUTH,SURI,2/28/1968,M,F,ruth6@adventure-works.com,40000,0,Graduate Degree,Clerical,Y,RUTH SURI,58,Budget
12462,MR.,LEVI,SURI,6/11/1968,M,M,levi0@adventure-works.com,40000,0,Graduate Degree,Clerical,Y,LEVI SURI,58,Budget
12463,MR.,TODD,HUANG,11/23/1968,M,M,todd7@adventure-works.com,40000,0,Graduate Degree,Clerical,Y,TODD HUANG,58,Budget
12464,MR.,JARED,COOK,10/15/1967,S,M,jared23@adventure-works.com,10000,3,High School,Manual,Y,JARED COOK,59,Budget
12465,MRS.,CASSANDRA,PATEL,2/23/1967,M,F,cassandra3@adventure-works.com,20000,1,Partial College,Manual,Y,CASSANDRA PATEL,59,Budget
12466,MR.,WILLIE,HE,4/26/1967,M,M,willie17@adventure-works.com,20000,1,Partial College,Manual,Y,WILLIE HE,59,Budget
12467,MRS.,JENNIFER,JONES,4/7/1967,S,F,jennifer31@adventure-works.com,20000,1,Partial College,Manual,N,JENNIFER JONES,59,Budget
12468,MR.,WAYNE,NATH,10/25/1967,M,M,wayne21@adventure-works.com,30000,1,Bachelors,Clerical,Y,WAYNE NATH,59,Budget
12469,MR.,SHANE,SRINI,8/21/1966,M,M,shane12@adventure-works.com,20000,1,High School,Manual,Y,SHANE SRINI,60,Budget
12470,MRS.,BARBARA,HE,2/6/1966,M,F,barbara27@adventure-works.com,20000,1,High School,Manual,Y,BARBARA HE,60,Budget
12471,MS.,LACEY,ZENG,5/14/1967,M,F,lacey35@adventure-works.com,40000,0,Bachelors,Clerical,Y,LACEY ZENG,59,Budget
12472,MR.,JEFFERY,ZHANG,9/9/1966,M,M,jeffery0@adventure-works.com,30000,1,Bachelors,Clerical,Y,JEFFERY ZHANG,60,Budget
12473,MR.,SERGIO,SAI,11/15/1966,M,M,sergio6@adventure-works.com,30000,1,Bachelors,Skilled Manual,Y,SERGIO SAI,60,Budget
12474,MRS.,TAMMY,CHANDRA,12/22/1966,M,F,tammy2@adventure-works.com,30000,1,Bachelors,Skilled Manual,Y,TAMMY CHANDRA,60,Budget
12475,MR.,LOGAN,CARTER,3/25/1965,S,M,logan36@adventure-works.com,10000,4,Partial High School,Manual,Y,LOGAN CARTER,61,Budget
12476,MR.,RODNEY,JIMENEZ,2/6/1965,S,M,rodney1@adventure-works.com,20000,2,High School,Manual,Y,RODNEY JIMENEZ,61,Budget
12477,MRS.,ROBIN,GILL,12/23/1965,M,F,robin10@adventure-works.com,20000,2,High School,Manual,N,ROBIN GILL,61,Budget
12478,MR.,RUBEN,MEHTA,2/17/1965,S,M,ruben15@adventure-works.com,20000,2,High School,Manual,Y,RUBEN MEHTA,61,Budget
12479,MRS.,PRISCILLA,TANG,5/12/1965,M,F,priscilla3@adventure-works.com,30000,1,Bachelors,Skilled Manual,Y,PRISCILLA TANG,61,Budget
12480,MRS.,MEREDITH,ALVAREZ,4/16/1964,S,F,meredith27@adventure-works.com,10000,5,Partial High School,Manual,Y,MEREDITH ALVAREZ,62,Budget
12481,MR.,VICTOR,DIAZ,9/7/1964,S,M,victor4@adventure-works.com,10000,5,Partial High School,Manual,Y,VICTOR DIAZ,62,Budget
12482,MR.,JEROME,BROWNING,3/6/1964,S,M,jerome14@adventure-works.com,10000,3,Partial High School,Manual,Y,JEROME BROWNING,62,Budget
12483,MRS.,AMANDA,PEREZ,4/4/1964,S,F,amanda55@adventure-works.com,20000,2,High School,Manual,Y,AMANDA PEREZ,62,Budget
12484,MRS.,LORI,SUAREZ,4/3/1964,S,F,lori19@adventure-works.com,20000,2,High School,Manual,Y,LORI SUAREZ,62,Budget
12485,MRS.,VERONICA,SUBRAM,3/25/1964,S,F,veronica14@adventure-works.com,20000,3,High School,Manual,Y,VERONICA SUBRAM,62,Budget
12486,MRS.,KRISTEN,YE,2/10/1964,S,F,kristen8@adventure-works.com,20000,3,High School,Manual,Y,KRISTEN YE,62,Budget
12487,MR.,WILLIE,ZHU,4/6/1964,S,M,willie12@adventure-works.com,20000,3,High School,Manual,Y,WILLIE ZHU,62,Budget
12488,MR.,JAY,GARCIA,5/12/1963,S,M,jay21@adventure-works.com,20000,3,High School,Manual,Y,JAY GARCIA,63,Budget
12489,MR.,WAYNE,RAI,10/25/1966,M,M,wayne20@adventure-works.com,40000,0,Bachelors,Professional,Y,WAYNE RAI,60,Budget
12490,MS.,TRISHA,HE,7/28/1966,M,F,trisha13@adventure-works.com,40000,0,Bachelors,Professional,N,TRISHA HE,60,Budget
12491,MR.,ALVIN,HUANG,2/6/1966,M,M,alvin7@adventure-works.com,40000,0,Bachelors,Professional,Y,ALVIN HUANG,60,Budget
12492,MS.,BRITTANY,PRICE,9/4/1966,S,F,brittany0@adventure-works.com,60000,0,Graduate Degree,Skilled Manual,N,BRITTANY PRICE,60,Mid-Range
12493,MR.,DWAYNE,VAZQUEZ,6/23/1965,M,M,dwayne14@adventure-works.com,40000,0,Bachelors,Professional,Y,DWAYNE VAZQUEZ,61,Budget
12495,MR.,LUCAS,MILLER,3/15/1964,S,M,lucas19@adventure-works.com,30000,2,Partial College,Clerical,Y,LUCAS MILLER,62,Budget
12496,MRS.,MELANIE,COX,1/23/1964,M,F,melanie36@adventure-works.com,40000,1,Bachelors,Skilled Manual,Y,MELANIE COX,62,Budget
12497,MRS.,ASHLEE,KUMAR,9/22/1963,M,F,ashlee14@adventure-works.com,40000,1,Bachelors,Skilled Manual,Y,ASHLEE KUMAR,63,Budget
12498,MR.,EDUARDO,DIAZ,4/20/1963,M,M,eduardo65@adventure-works.com,40000,1,Bachelors,Skilled Manual,Y,EDUARDO DIAZ,63,Budget
12499,MS.,HEATHER,WANG,8/4/1978,S,F,heather1@adventure-works.com,20000,0,High School,Manual,N,HEATHER WANG,48,Budget
12500,MRS.,KATHLEEN,VAZQUEZ,2/13/1979,S,F,kathleen16@adventure-works.com,30000,3,Partial College,Clerical,Y,KATHLEEN VAZQUEZ,47,Budget
12501,MR.,CORY,SAI,9/13/1979,S,M,cory4@adventure-works.com,30000,3,Partial College,Clerical,Y,CORY SAI,47,Budget
12502,MR.,DARREN,SANCHEZ,11/18/1979,S,M,darren21@adventure-works.com,30000,3,Partial College,Clerical,Y,DARREN SANCHEZ,47,Budget
12503,MRS.,CASEY,SHEN,8/20/1979,S,F,casey2@adventure-works.com,30000,3,Partial College,Clerical,Y,CASEY SHEN,47,Budget
12504,MR.,ARTHUR,GUTIERREZ,2/20/1963,M,M,arthur35@adventure-works.com,40000,1,Bachelors,Skilled Manual,Y,ARTHUR GUTIERREZ,63,Budget
12505,MR.,DALTON,MARTIN,2/3/1963,M,M,dalton13@adventure-works.com,40000,1,Bachelors,Skilled Manual,Y,DALTON MARTIN,63,Budget
12506,MR.,PRESTON,SANCHEZ,7/2/1963,M,M,preston18@adventure-works.com,40000,1,Bachelors,Skilled Manual,Y,PRESTON SANCHEZ,63,Budget
12507,MR.,IAN,BELL,9/26/1962,M,M,ian81@adventure-works.com,30000,1,Partial College,Clerical,Y,IAN BELL,64,Budget
12508,MRS.,NICHOLE,ANAND,8/1/1962,M,F,nichole22@adventure-works.com,40000,1,Bachelors,Skilled Manual,Y,NICHOLE ANAND,64,Budget
12509,MR.,MARC,FERRIER,2/19/1962,M,M,marc12@adventure-works.com,40000,1,Bachelors,Skilled Manual,Y,MARC FERRIER,64,Budget
12510,MR.,ROBERTO,SANZ,11/20/1962,M,M,roberto18@adventure-works.com,40000,1,Bachelors,Skilled Manual,Y,ROBERTO SANZ,64,Budget
12511,MR.,GRANT,CHANDER,3/17/1978,S,M,grant17@adventure-works.com,30000,3,Partial College,Clerical,Y,GRANT CHANDER,48,Budget
12512,MRS.,CAROLYN,GOMEZ,5/22/1978,M,F,carolyn23@adventure-works.com,30000,3,Partial College,Clerical,N,CAROLYN GOMEZ,48,Budget
12513,MR.,AUSTIN,THOMPSON,3/20/1978,S,M,austin31@adventure-works.com,30000,4,Partial College,Clerical,Y,AUSTIN THOMPSON,48,Budget
12514,MS.,LACEY,BECKER,12/9/1977,S,F,lacey9@adventure-works.com,30000,0,Partial College,Clerical,N,LACEY BECKER,49,Budget
12515,MS.,SHELBY,BAILEY,6/3/1977,S,F,shelby16@adventure-works.com,30000,0,Partial College,Clerical,Y,SHELBY BAILEY,49,Budget
12516,MS.,SHAWNA,CHANDER,5/27/1977,S,F,shawna16@adventure-works.com,30000,0,Partial College,Clerical,N,SHAWNA CHANDER,49,Budget
12517,,ALEXA,WATSON,8/25/1977,S,NA,alexa0@adventure-works.com,30000,0,Partial College,Clerical,N,ALEXA WATSON,49,Budget
12518,MS.,JACQUELYN,DOMINGUEZ,9/27/1977,S,F,jacquelyn13@adventure-works.com,30000,0,Partial College,Clerical,N,JACQUELYN DOMINGUEZ,49,Budget
12519,MR.,CASEY,GUTIERREZ,12/17/1977,S,M,casey34@adventure-works.com,30000,0,Partial College,Clerical,N,CASEY GUTIERREZ,49,Budget
12520,MR.,SETH,JACKSON,11/25/1976,S,M,seth12@adventure-works.com,20000,0,High School,Manual,N,SETH JACKSON,50,Budget
12521,MS.,MEREDITH,DOMINGUEZ,1/12/1975,S,F,meredith36@adventure-works.com,10000,0,Partial High School,Manual,N,MEREDITH DOMINGUEZ,51,Budget
12522,MS.,BRANDY,SANCHEZ,9/7/1976,S,F,brandy16@adventure-works.com,20000,0,High School,Manual,N,BRANDY SANCHEZ,50,Budget
12523,MR.,STEVE,WAGNER,12/3/1976,S,M,steve5@adventure-works.com,20000,0,High School,Manual,N,STEVE WAGNER,50,Budget
12524,MS.,KATE,SHAN,1/24/1975,S,F,kate8@adventure-works.com,30000,0,Partial College,Clerical,Y,KATE SHAN,51,Budget
12525,MRS.,CHELSEA,RODRIGUEZ,4/28/1975,M,F,chelsea21@adventure-works.com,40000,1,Bachelors,Skilled Manual,Y,CHELSEA RODRIGUEZ,51,Budget
12526,MRS.,MICHELE,SUAREZ,5/19/1975,M,F,michele53@adventure-works.com,40000,1,Bachelors,Skilled Manual,Y,MICHELE SUAREZ,51,Budget
12527,MR.,JOSÉ,RODRIGUEZ,11/24/1959,M,M,josé81@adventure-works.com,60000,4,Graduate Degree,Skilled Manual,Y,JOSÉ RODRIGUEZ,67,Mid-Range
12528,MR.,DEVIN,WILSON,3/2/1959,S,M,devin5@adventure-works.com,60000,4,Graduate Degree,Skilled Manual,Y,DEVIN WILSON,67,Mid-Range
12529,MR.,ISAIAH,ALLEN,10/11/1959,M,M,isaiah41@adventure-works.com,60000,4,Graduate Degree,Skilled Manual,Y,ISAIAH ALLEN,67,Mid-Range
12530,MRS.,ISABEL,COLEMAN,5/26/1972,S,F,isabel6@adventure-works.com,40000,4,Partial College,Clerical,Y,ISABEL COLEMAN,54,Budget
12532,MR.,JOSE,CARTER,3/9/1973,M,M,jose46@adventure-works.com,50000,0,Graduate Degree,Skilled Manual,Y,JOSE CARTER,53,Mid-Range
12533,MR.,LUIS,WASHINGTON,11/7/1940,M,M,luis12@adventure-works.com,170000,1,Graduate Degree,Management,Y,LUIS WASHINGTON,86,Premium
12534,MRS.,KATIE,SHAN,6/15/1962,M,F,katie13@adventure-works.com,10000,1,Graduate Degree,Manual,Y,KATIE SHAN,64,Budget
12535,MR.,CLIFFORD,KAPOOR,2/18/1962,S,M,clifford1@adventure-works.com,10000,1,Bachelors,Manual,Y,CLIFFORD KAPOOR,64,Budget
12536,MR.,JAVIER,DOMINGUEZ,6/17/1961,M,M,javier7@adventure-works.com,10000,1,Bachelors,Manual,Y,JAVIER DOMINGUEZ,65,Budget
12537,MR.,TERRENCE,LUO,3/18/1961,M,M,terrence6@adventure-works.com,10000,1,Bachelors,Manual,Y,TERRENCE LUO,65,Budget
12538,MRS.,PAULA,BLANCO,8/21/1961,M,F,paula18@adventure-works.com,20000,1,Graduate Degree,Clerical,Y,PAULA BLANCO,65,Budget
12539,MR.,MARC,DOMINGUEZ,5/26/1935,S,M,marc16@adventure-works.com,20000,1,Graduate Degree,Clerical,Y,MARC DOMINGUEZ,91,Budget
12540,MR.,LEVI,SARA,9/6/1936,M,M,levi9@adventure-works.com,30000,1,Graduate Degree,Clerical,Y,LEVI SARA,90,Budget
12541,MR.,JONATHAN,ZHANG,10/4/1962,M,M,jonathan23@adventure-works.com,30000,4,Graduate Degree,Clerical,Y,JONATHAN ZHANG,64,Budget
12542,MR.,PRESTON,PATEL,6/27/1962,M,M,preston3@adventure-works.com,30000,4,Graduate Degree,Clerical,Y,PRESTON PATEL,64,Budget
12543,MR.,RUBEN,ALVAREZ,1/20/1958,M,M,ruben28@adventure-works.com,10000,1,Bachelors,Manual,Y,RUBEN ALVAREZ,68,Budget
12544,MR.,BRUCE,JORDAN,3/27/1958,M,M,bruce1@adventure-works.com,10000,1,Bachelors,Manual,Y,BRUCE JORDAN,68,Budget
12545,MR.,MARC,RUIZ,3/4/1957,M,M,marc5@adventure-works.com,10000,1,Partial College,Manual,Y,MARC RUIZ,69,Budget
12546,MR.,CLARENCE,ANDERSEN,11/16/1956,S,M,clarence28@adventure-works.com,20000,1,Bachelors,Clerical,Y,CLARENCE ANDERSEN,70,Budget
12547,MR.,BRADLEY,NARA,10/28/1956,M,M,bradley19@adventure-works.com,20000,1,Bachelors,Clerical,Y,BRADLEY NARA,70,Budget
12548,MRS.,ALEXANDRA,COLLINS,2/7/1955,S,F,alexandra46@adventure-works.com,10000,2,Partial College,Manual,Y,ALEXANDRA COLLINS,71,Budget
12549,MRS.,DONNA,XIE,2/7/1955,S,F,donna3@adventure-works.com,10000,2,Partial College,Manual,Y,DONNA XIE,71,Budget
12550,MR.,AUSTIN,DIAZ,10/3/1954,M,M,austin18@adventure-works.com,10000,2,Partial College,Manual,Y,AUSTIN DIAZ,72,Budget
12551,MR.,JULIO,RAMOS,12/3/1937,M,M,julio18@adventure-works.com,20000,1,Bachelors,Clerical,Y,JULIO RAMOS,89,Budget
12552,MR.,BRUCE,TORRES,9/12/1938,M,M,bruce33@adventure-works.com,20000,1,Bachelors,Clerical,Y,BRUCE TORRES,88,Budget
12553,MRS.,TONI,FERNANDEZ,9/23/1938,M,F,toni16@adventure-works.com,20000,1,Bachelors,Clerical,Y,TONI FERNANDEZ,88,Budget
12554,MR.,BARRY,RODRIGUEZ,3/2/1938,M,M,barry19@adventure-works.com,30000,1,Graduate Degree,Clerical,Y,BARRY RODRIGUEZ,88,Budget
12555,MR.,EDGAR,MALHOTRA,2/2/1939,M,M,edgar5@adventure-works.com,10000,2,Bachelors,Clerical,Y,EDGAR MALHOTRA,87,Budget
12556,MR.,MANUEL,KAPOOR,8/12/1939,M,M,manuel1@adventure-works.com,10000,2,Bachelors,Clerical,Y,MANUEL KAPOOR,87,Budget
12557,MR.,PHILLIP,LOPEZ,6/24/1940,M,M,phillip18@adventure-works.com,10000,2,Bachelors,Clerical,Y,PHILLIP LOPEZ,86,Budget
12558,MRS.,AMANDA,EVANS,9/7/1940,M,F,amanda44@adventure-works.com,20000,1,Bachelors,Clerical,Y,AMANDA EVANS,86,Budget
12559,MR.,EMMANUEL,LOPEZ,11/1/1940,M,M,emmanuel15@adventure-works.com,20000,1,Bachelors,Clerical,Y,EMMANUEL LOPEZ,86,Budget
12560,MRS.,MANDY,GAO,1/1/1940,M,F,mandy16@adventure-works.com,20000,1,Bachelors,Clerical,Y,MANDY GAO,86,Budget
12561,MRS.,TRISHA,LIN,7/19/1941,S,F,trisha2@adventure-works.com,10000,2,Partial College,Manual,Y,TRISHA LIN,85,Budget
12562,MRS.,KRISTINA,CHANDRA,12/11/1941,M,F,kristina2@adventure-works.com,10000,2,Partial College,Manual,Y,KRISTINA CHANDRA,85,Budget
12563,MR.,ALEJANDRO,LIN,4/11/1941,M,M,alejandro10@adventure-works.com,30000,1,Bachelors,Clerical,Y,ALEJANDRO LIN,85,Budget
12564,MR.,MARSHALL,YANG,3/9/1941,M,M,marshall4@adventure-works.com,30000,1,Bachelors,Clerical,Y,MARSHALL YANG,85,Budget
12565,MRS.,KENDRA,GUTIERREZ,7/3/1942,M,F,kendra11@adventure-works.com,10000,3,Partial College,Manual,Y,KENDRA GUTIERREZ,84,Budget
12566,MR.,OMAR,YANG,5/3/1942,M,M,omar5@adventure-works.com,30000,1,Bachelors,Clerical,Y,OMAR YANG,84,Budget
12567,MRS.,CARMEN,ARTHUR,2/18/1942,M,F,carmen9@adventure-works.com,30000,1,Bachelors,Clerical,Y,CARMEN ARTHUR,84,Budget
12568,MRS.,STACEY,YE,6/16/1942,M,F,stacey10@adventure-works.com,30000,1,Bachelors,Clerical,Y,STACEY YE,84,Budget
12569,MRS.,KRISTIN,RAI,3/19/1942,M,F,kristin16@adventure-works.com,40000,1,Graduate Degree,Clerical,Y,KRISTIN RAI,84,Budget
12570,MR.,CASEY,MUNOZ,5/16/1980,S,M,casey31@adventure-works.com,10000,0,Partial College,Manual,N,CASEY MUNOZ,46,Budget
12571,MS.,JENNIFER,GREEN,5/19/1980,M,F,jennifer17@adventure-works.com,10000,0,Partial College,Manual,N,JENNIFER GREEN,46,Budget
12572,MS.,ALISHA,CHANDER,5/27/1980,S,F,alisha40@adventure-works.com,10000,0,Partial College,Manual,N,ALISHA CHANDER,46,Budget
12573,MR.,GRANT,RAI,2/23/1980,S,M,grant19@adventure-works.com,10000,0,Partial College,Manual,N,GRANT RAI,46,Budget
12574,MR.,DEREK,RAJE,2/11/1980,S,M,derek12@adventure-works.com,10000,0,Partial College,Manual,N,DEREK RAJE,46,Budget
12575,MS.,JACLYN,SHEN,9/12/1979,S,F,jaclyn25@adventure-works.com,10000,0,Partial College,Manual,N,JACLYN SHEN,47,Budget
12576,MR.,WALTER,DOMINGUEZ,3/14/1979,S,M,walter6@adventure-works.com,10000,0,Partial College,Manual,N,WALTER DOMINGUEZ,47,Budget
12577,MR.,FRANCIS,SANZ,8/20/1979,S,M,francis18@adventure-works.com,10000,0,Partial College,Manual,Y,FRANCIS SANZ,47,Budget
12578,MR.,GAVIN,PERRY,2/28/1980,S,M,gavin7@adventure-works.com,10000,0,Partial College,Manual,N,GAVIN PERRY,46,Budget
12579,MS.,LYDIA,SANCHEZ,9/10/1978,S,F,lydia18@adventure-works.com,10000,0,Partial College,Manual,Y,LYDIA SANCHEZ,48,Budget
12580,MR.,CEDRIC,SHE,9/8/1978,S,M,cedric23@adventure-works.com,10000,0,Partial College,Manual,Y,CEDRIC SHE,48,Budget
12581,MS.,KRISTINA,FERNANDEZ,3/11/1978,S,F,kristina16@adventure-works.com,10000,0,Partial College,Manual,N,KRISTINA FERNANDEZ,48,Budget
12582,MS.,CARMEN,SARA,3/25/1977,S,F,carmen13@adventure-works.com,10000,0,High School,Manual,N,CARMEN SARA,49,Budget
12583,MR.,TYRONE,ORTEGA,8/7/1976,S,M,tyrone21@adventure-works.com,10000,1,High School,Manual,N,TYRONE ORTEGA,50,Budget
12584,MRS.,BRITTNEY,MA,7/4/1976,S,F,brittney14@adventure-works.com,10000,1,High School,Manual,N,BRITTNEY MA,50,Budget
12585,MR.,IAN,MARTINEZ,6/24/1979,M,M,ian15@adventure-works.com,10000,1,High School,Manual,Y,IAN MARTINEZ,47,Budget
12586,MRS.,KELLIE,HERNANDEZ,4/24/1979,S,F,kellie4@adventure-works.com,10000,1,High School,Manual,N,KELLIE HERNANDEZ,47,Budget
12587,MR.,DANNY,TRAVERS,8/20/1978,S,M,danny13@adventure-works.com,20000,0,Bachelors,Clerical,Y,DANNY TRAVERS,48,Budget
12588,MRS.,TRACY,CHANDE,7/25/1977,S,F,tracy14@adventure-works.com,10000,1,High School,Manual,N,TRACY CHANDE,49,Budget
12589,MR.,RUBEN,RODRIGUEZ,5/17/1977,M,M,ruben20@adventure-works.com,20000,0,Partial College,Manual,Y,RUBEN RODRIGUEZ,49,Budget
12590,MR.,MARIO,CHANDER,5/27/1943,S,M,mario14@adventure-works.com,30000,1,Bachelors,Clerical,Y,MARIO CHANDER,83,Budget
12592,MRS.,AMY,LI,7/20/1961,M,F,amy11@adventure-works.com,30000,4,Graduate Degree,Clerical,Y,AMY LI,65,Budget
12593,MR.,BENJAMIN,ZHANG,5/3/1961,S,M,benjamin25@adventure-works.com,30000,4,Graduate Degree,Clerical,Y,BENJAMIN ZHANG,65,Budget
12594,MRS.,SANDRA,GAO,2/16/1961,M,F,sandra22@adventure-works.com,30000,4,Graduate Degree,Clerical,Y,SANDRA GAO,65,Budget
12595,MR.,MATHEW,BLANCO,6/19/1961,S,M,mathew11@adventure-works.com,30000,3,Graduate Degree,Clerical,Y,MATHEW BLANCO,65,Budget
12596,MR.,ARMANDO,ROMERO,1/14/1961,M,M,armando9@adventure-works.com,30000,3,Graduate Degree,Clerical,Y,ARMANDO ROMERO,65,Budget
12597,MR.,FRANKLIN,ZHANG,6/2/1960,M,M,franklin0@adventure-works.com,20000,1,Partial College,Manual,Y,FRANKLIN ZHANG,66,Budget
12598,MRS.,ALEXANDRA,BRYANT,2/2/1960,M,F,alexandra39@adventure-works.com,30000,3,Graduate Degree,Clerical,Y,ALEXANDRA BRYANT,66,Budget
